Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,City,Country,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
V478BF59,UnionPay,Online Shopping,8768.00,15-10-2020 21:59,Tokyo,Japan,66,Male,17747,12011.409,15000,Mobile,Thursday,No
X934OC37,Visa,Online Shopping,19560.60,16-10-2020 05:32,Shanghai,China,51,Female,29982,19579.323,20000,Point-of-Sale Terminal,Friday,No
A782SY40,UnionPay,Entertainment,3526.40,16-10-2020 06:30,New York,USA,77,Male,,4392.861,10000,Contactless Payment Device,Friday,Yes
Q544II41,American Express,Online Shopping,9665.20,16-10-2020 12:30,Shanghai,China,63,Female,17182,10025.291,15000,Desktop,Friday,Yes
O390IY96,American Express,Online Shopping,10358.70,16-10-2020 19:31,Berlin,Germany,35,Female,19539,14299.799,20000,Point-of-Sale Terminal,Friday,Yes
Y719OU98,Mastercard,Transportation,4289.80,17-10-2020 03:49,Chicago,USA,19,Male,4863,4961.624,5000,Desktop,Saturday,Yes
K385ME28,Visa,Retail,3764.40,17-10-2020 07:29,Toronto,Canada,28,Male,24898,,20000,Contactless Payment Device,Saturday,Yes
X291IK19,Mastercard,Online Shopping,7816.50,17-10-2020 12:15,London,UK,45,Female,,5465.71,10000,Point-of-Sale Terminal,Saturday,No
S723KT62,Visa,Education,2712.40,17-10-2020 16:09,London,UK,64,Female,,3099.543,10000,Point-of-Sale Terminal,Saturday,No
H260PQ56,Visa,Healthcare,3336.80,18-10-2020 04:58,Sydney,Australia,25,Male,4450,4463.826,5000,Point-of-Sale Terminal,Sunday,No
B692EN65,Mastercard,Retail,4740.50,18-10-2020 09:10,Hong Kong,China,21,Male,4919,4471.774,5000,Mobile,Sunday,No
E134MO19,Visa,Utility bill,4417.70,18-10-2020 13:10,Hong Kong,China,43,Male,3791,3398.776,5000,Point-of-Sale Terminal,Sunday,Yes
F820WS97,Mastercard,Dining,2701.40,18-10-2020 21:44,London,UK,53,Male,8401,2065.023,10000,Point-of-Sale Terminal,Sunday,No
F148XE80,Visa,Dining,4946.40,19-10-2020 00:31,Tokyo,Japan,38,Female,4166,3987.021,5000,Desktop,Monday,No
B415EG87,Visa,Online Shopping,10787.00,19-10-2020 00:49,London,UK,39,Female,17278,5858.722,15000,Desktop,Monday,No
D299CL57,Visa,Online Shopping,2556.10,19-10-2020 02:31,Sydney,Australia,74,Male,5950,1250.651,5000,Mobile,Monday,Yes
S334ML56,Mastercard,Utility bill,3061.80,19-10-2020 04:35,Shanghai,China,38,Male,17258,2677.686,15000,Point-of-Sale Terminal,Monday,No
T563GJ14,Visa,Dining,16136.10,19-10-2020 20:20,Tokyo,Japan,43,Female,26881,17682.399,20000,Unknown,Monday,No
N179WH55,UnionPay,Education,5898.30,20-10-2020 01:33,Tokyo,Japan,70,Female,10199,6964.641,10000,Point-of-Sale Terminal,Tuesday,No
T200IW86,Visa,Utility bill,16358.90,20-10-2020 14:22,Paris,France,50,Female,14846,14215.677,20000,Desktop,Tuesday,No
Y645QP85,UnionPay,Online Shopping,19702.70,20-10-2020 14:42,Toronto,Canada,50,Male,28950,19210.634,20000,Contactless Payment Device,Tuesday,No
P463XV46,Visa,Healthcare,6336.50,21-10-2020 09:57,Paris,France,,Female,9859,,10000,Contactless Payment Device,Wednesday,No
Z141EM18,Visa,Retail,9581.80,21-10-2020 14:31,Tokyo,Japan,26,Male,9153,7026.438,10000,Point-of-Sale Terminal,Wednesday,No
E989FQ49,Visa,Healthcare,4173.40,21-10-2020 14:40,Dubai,UAE,53,Female,17758,2054.957,15000,Desktop,Wednesday,No
J950ZI55,Mastercard,Retail,10825.40,22-10-2020 05:56,Paris,France,59,Female,18821,6417.635,15000,Contactless Payment Device,Thursday,Yes
N548ZQ33,Visa,Healthcare,3508.70,22-10-2020 20:17,Sydney,Australia,50,Male,10873,3222.723,10000,Unknown,Thursday,No
J158CU97,Visa,Entertainment,12239.80,22-10-2020 20:42,London,UK,53,Male,11318,9929.261,15000,Contactless Payment Device,Thursday,Yes
I154RE53,Mastercard,,2884.90,22-10-2020 22:16,Paris,France,61,Female,3894,1579.341,5000,Desktop,Thursday,No
V477ZP68,Mastercard,Transportation,10746.00,23-10-2020 05:49,Mumbai,India,64,Male,22808,12201.915,20000,Mobile,Friday,No
Z427AM91,Mastercard,Dining,8344.60,23-10-2020 07:17,New York,USA,77,Female,7645,6122.107,10000,Contactless Payment Device,Friday,No
C332AH67,Visa,Entertainment,5467.70,23-10-2020 18:45,Shanghai,China,33,Male,11121,7058.022,15000,Unknown,Friday,Yes
M854TR93,UnionPay,Dining,4545.50,25-10-2020 20:58,Sydney,Australia,34,Male,,4026.316,5000,Contactless Payment Device,Sunday,No
L739UR36,Mastercard,Retail,9922.90,25-10-2020 21:37,Tokyo,Japan,47,Female,11531,4550.298,15000,Mobile,Sunday,Yes
N283AJ90,UnionPay,Retail,6134.50,26-10-2020 04:40,Los Angeles,USA,40,Male,26458,5304.055,20000,Mobile,Monday,Yes
V625LJ14,American Express,Utility bill,3509.10,26-10-2020 12:22,Tokyo,Japan,49,Male,3872,3628.028,5000,Desktop,Monday,Yes
L712SX64,Mastercard,Transportation,4344.70,27-10-2020 17:00,Hong Kong,China,75,Male,14588,5281.823,10000,Point-of-Sale Terminal,Tuesday,No
J958GR82,Visa,Entertainment,10715.80,27-10-2020 20:37,Berlin,Germany,50,Female,18431,5111.723,20000,Contactless Payment Device,Tuesday,No
O271FX31,Visa,Online Shopping,7657.50,27-10-2020 23:11,Toronto,Canada,43,Female,,6053.378,10000,Desktop,Tuesday,Yes
T342TW84,Visa,Retail,7522.60,28-10-2020 06:41,New York,USA,43,Male,20553,4802.606,15000,Contactless Payment Device,Wednesday,No
W729FS66,Visa,Transportation,8136.00,28-10-2020 12:03,Los Angeles,USA,62,Female,10608,5258.811,15000,Point-of-Sale Terminal,Wednesday,Yes
Q839LJ43,American Express,Education,5180.90,28-10-2020 16:23,London,UK,19,Female,17837,4954.865,20000,Mobile,Wednesday,No
M376YZ90,American Express,Education,12823.50,29-10-2020 15:35,Hong Kong,China,68,Male,22795,16807.031,20000,Desktop,Thursday,Yes
I635PQ25,American Express,Transportation,3622.60,29-10-2020 23:24,Los Angeles,USA,29,Male,8005,1622.933,10000,Desktop,Thursday,No
D335AJ78,American Express,Entertainment,3675.50,30-10-2020 06:23,New York,USA,68,Male,5402,1658.409,5000,Mobile,Friday,No
X203XU84,Visa,Transportation,13432.30,30-10-2020 17:16,Sydney,Australia,,Female,15280,5808.934,20000,Desktop,Friday,Yes
I167KH69,Visa,Online Shopping,2765.90,31-10-2020 04:14,London,UK,52,Male,8504,2161.86,10000,Point-of-Sale Terminal,Saturday,No
O556DB30,Visa,Retail,6768.00,31-10-2020 13:45,Berlin,Germany,20,Female,16909,3625.28,15000,Unknown,Saturday,No
G170BT99,Visa,Transportation,17353.70,31-10-2020 15:57,Los Angeles,USA,57,Male,27730,,20000,Unknown,Saturday,No
A111PM11,American Express,Entertainment,3119.60,31-10-2020 22:26,London,UK,25,Female,6300,2907.329,5000,Desktop,Saturday,No
Q658BS96,UnionPay,,10196.00,01-11-2020 10:55,Tokyo,Japan,26,Female,12395,7941.129,15000,Mobile,Sunday,No
M551RC76,Mastercard,Healthcare,5428.70,01-11-2020 15:06,London,UK,78,Female,,4217.798,15000,Mobile,Sunday,No
W634IM89,UnionPay,Healthcare,6091.50,02-11-2020 00:21,Los Angeles,USA,64,Female,16874,3841.148,20000,Desktop,Monday,Yes
Y228QD17,UnionPay,Retail,4813.10,02-11-2020 01:40,London,UK,,Male,5553,4985.942,5000,Unknown,Monday,Yes
W808HO16,American Express,Retail,7059.80,02-11-2020 09:39,Berlin,Germany,22,Male,11409,4012.923,10000,Desktop,Monday,No
B753FZ11,Mastercard,Transportation,16662.40,02-11-2020 13:55,Dubai,UAE,39,Female,27654,,20000,Desktop,Monday,Yes
H328JS63,Mastercard,Healthcare,4827.60,02-11-2020 14:04,Hong Kong,China,46,Male,19806,5315.51,15000,Unknown,Monday,No
X212IJ58,American Express,Online Shopping,4125.70,02-11-2020 19:20,Hong Kong,China,62,,7318,4398.753,5000,Point-of-Sale Terminal,Monday,No
F118UY81,UnionPay,Retail,4588.50,03-11-2020 10:27,Paris,France,38,Female,29417,4217.748,20000,Mobile,Tuesday,No
F484LC39,American Express,Online Shopping,4570.40,03-11-2020 19:00,Tokyo,Japan,50,,11738,2651.458,10000,Mobile,Tuesday,No
G256UV37,Visa,Transportation,11716.70,03-11-2020 20:47,Tokyo,Japan,74,Male,15566,14636.726,15000,Point-of-Sale Terminal,Tuesday,No
R364HJ24,Mastercard,Utility bill,9239.00,04-11-2020 01:51,Mumbai,India,19,Male,16679,5051.857,15000,Mobile,Wednesday,No
Q766WP96,Visa,Dining,9045.00,04-11-2020 09:52,Tokyo,Japan,54,Female,14097,8815.143,10000,Desktop,Wednesday,No
I639EJ68,Mastercard,Online Shopping,4106.60,05-11-2020 00:30,Shanghai,China,49,Male,7330,4980.979,5000,Desktop,Thursday,No
F473PA70,Mastercard,Entertainment,14100.30,05-11-2020 10:30,Dubai,UAE,31,Female,28338,7090.094,20000,Mobile,Thursday,Yes
Q895VA39,UnionPay,Healthcare,8338.50,05-11-2020 10:53,Berlin,Germany,29,Female,19381,4518.106,20000,Mobile,Thursday,Yes
Q514TE86,Mastercard,Online Shopping,4103.40,05-11-2020 13:46,Hong Kong,China,65,Female,6846,4226.666,5000,Mobile,Thursday,No
T491NO38,Visa,Healthcare,5820.80,05-11-2020 14:28,Sydney,Australia,34,Male,18948,7913.689,15000,Desktop,Thursday,No
L520HY82,Visa,Education,12763.20,05-11-2020 20:11,New York,USA,70,,20916,11416.881,15000,Unknown,Thursday,No
X527FX97,American Express,Online Shopping,9154.00,05-11-2020 23:51,Hong Kong,China,60,Female,14327,6611.572,20000,Contactless Payment Device,Thursday,No
V564HG74,Visa,Retail,6547.60,06-11-2020 01:14,Shanghai,China,79,Male,22288,2967.683,15000,Unknown,Friday,No
I933YG42,Visa,Online Shopping,3959.20,06-11-2020 14:21,New York,USA,76,Female,6248,3322.677,5000,Contactless Payment Device,Friday,Yes
B719OV38,Visa,Education,12009.30,06-11-2020 18:45,London,UK,33,Male,23458,13877.796,20000,Point-of-Sale Terminal,Friday,No
E134OI41,Mastercard,Online Shopping,15655.70,07-11-2020 00:43,Tokyo,Japan,,Male,14034,14459.613,20000,Unknown,Saturday,No
Q833MU28,American Express,Entertainment,11293.70,07-11-2020 05:16,Los Angeles,USA,28,Female,12477,6882.58,15000,Contactless Payment Device,Saturday,Yes
A149JA54,Mastercard,Online Shopping,4348.40,08-11-2020 15:05,New York,USA,54,Male,14850,5154.293,10000,Unknown,Sunday,Yes
C470CK17,Mastercard,Transportation,12372.50,08-11-2020 18:07,Los Angeles,USA,60,Female,15694,8051.564,15000,Mobile,Sunday,No
L717II53,Visa,Transportation,4366.90,08-11-2020 19:15,Berlin,Germany,19,Male,12594,3934.309,15000,Contactless Payment Device,Sunday,No
V252NH32,Mastercard,Utility bill,8723.30,09-11-2020 01:28,Los Angeles,USA,73,Female,11277,5681.552,15000,Point-of-Sale Terminal,Monday,No
V497EG23,Mastercard,Transportation,3671.50,09-11-2020 05:21,Tokyo,Japan,38,Male,23350,2052.935,20000,Unknown,Monday,No
X463SC46,Visa,Dining,13941.20,09-11-2020 13:30,London,UK,78,Male,,16219.071,20000,Contactless Payment Device,Monday,No
V184PD84,Visa,Dining,2637.60,09-11-2020 17:18,Toronto,Canada,71,Male,4389,2395.892,5000,Unknown,Monday,Yes
A959RO30,Mastercard,Online Shopping,7834.60,09-11-2020 22:41,Berlin,Germany,58,,13870,7948.184,10000,Contactless Payment Device,Monday,No
F560DR87,Mastercard,Dining,17032.20,10-11-2020 02:17,Mumbai,India,50,Male,18702,12973.474,20000,Mobile,Tuesday,No
X995IF50,UnionPay,Dining,7603.00,10-11-2020 12:06,Dubai,UAE,47,Male,,4569.206,10000,Desktop,Tuesday,No
Y275GH53,Visa,Healthcare,8046.00,10-11-2020 19:59,Berlin,Germany,46,Female,11912,3957.484,10000,Contactless Payment Device,Tuesday,Yes
Q789TC50,American Express,Education,3253.40,10-11-2020 20:47,Tokyo,Japan,23,Male,3767,1786.566,5000,Mobile,Tuesday,Yes
C212VZ85,Mastercard,Healthcare,15888.30,11-11-2020 01:22,New York,USA,20,Male,26425,17120.666,20000,Point-of-Sale Terminal,Wednesday,No
H406FB42,Mastercard,Retail,8067.30,11-11-2020 02:51,London,UK,18,Male,23226,5369.495,20000,Desktop,Wednesday,No
H980CQ33,Visa,Healthcare,8126.30,11-11-2020 03:32,Chicago,USA,33,Female,10768,6049.013,15000,Desktop,Wednesday,No
Z472NC59,Visa,Utility bill,9117.10,11-11-2020 10:14,Paris,France,75,Male,19668,3688.683,20000,Desktop,Wednesday,No
Z720DU70,Visa,Education,11951.60,11-11-2020 22:13,London,UK,50,Female,20446,14176.953,15000,Mobile,Wednesday,No
V381UO11,Visa,Retail,3017.80,11-11-2020 23:50,London,UK,68,Female,,2161.216,5000,Contactless Payment Device,Wednesday,Yes
E397HA21,American Express,Healthcare,12498.70,12-11-2020 02:47,Paris,France,67,Male,20109,8007.576,15000,Desktop,Thursday,No
C185ZB34,American Express,Utility bill,5987.30,12-11-2020 03:11,Hong Kong,China,42,Female,14924,7102.334,10000,Contactless Payment Device,Thursday,No
C500OD20,Mastercard,Entertainment,3969.80,12-11-2020 07:23,Hong Kong,China,38,Female,11459,5536.53,15000,Point-of-Sale Terminal,Thursday,Yes
I578KR28,UnionPay,Online Shopping,6681.50,12-11-2020 07:42,New York,USA,61,Male,13324,7968.271,10000,Contactless Payment Device,Thursday,No
F628DF28,Visa,Dining,3769.90,12-11-2020 08:20,London,UK,65,Female,17191,2609.865,15000,Point-of-Sale Terminal,Thursday,Yes
R733KS12,UnionPay,Transportation,11017.80,12-11-2020 10:28,New York,USA,60,Male,16003,9413.007,20000,Contactless Payment Device,Thursday,No
Z413PE77,Visa,Retail,9062.70,12-11-2020 13:49,Tokyo,Japan,46,Male,13252,7055.918,10000,Point-of-Sale Terminal,Thursday,No
A427AE48,Mastercard,Online Shopping,3844.00,13-11-2020 09:57,Toronto,Canada,30,Female,9837,1630.155,10000,Unknown,Friday,No
G136HQ38,Visa,Online Shopping,9032.30,14-11-2020 07:03,London,UK,80,Female,28812,6338.126,20000,Unknown,Saturday,No
H666BG93,UnionPay,Entertainment,3517.20,14-11-2020 10:27,Chicago,USA,23,Male,7320,3236.388,5000,Desktop,Saturday,No
Q462NW58,Mastercard,Retail,9408.30,14-11-2020 10:29,Hong Kong,China,74,Female,11182,4864.555,10000,Mobile,Saturday,No
X893DA45,Mastercard,Transportation,4553.80,14-11-2020 12:50,New York,USA,65,Female,,,5000,Contactless Payment Device,Saturday,No
E111BE64,Mastercard,Education,6156.20,14-11-2020 17:55,Paris,France,76,Male,12943,7207.598,15000,Contactless Payment Device,Saturday,No
I853SK79,American Express,Healthcare,4374.80,14-11-2020 20:15,Berlin,Germany,76,Male,9235,5434.421,10000,Contactless Payment Device,Saturday,Yes
P669AQ36,Visa,Online Shopping,7317.10,15-11-2020 11:28,Tokyo,Japan,71,Female,21313,7860.024,15000,Unknown,Sunday,Yes
D410YR80,Mastercard,Utility bill,3590.70,16-11-2020 09:28,Sydney,Australia,51,Male,5101,3467.963,5000,Desktop,Monday,No
Z268HN94,Mastercard,Entertainment,8821.20,17-11-2020 08:19,Sydney,Australia,,Male,16250,5765.649,20000,Mobile,Tuesday,No
N164GG85,Visa,Online Shopping,18604.60,17-11-2020 09:48,London,UK,51,Male,25400,15379.939,20000,Contactless Payment Device,Tuesday,No
U478HG40,Visa,Dining,6110.80,18-11-2020 00:22,London,UK,61,Female,15594,2640.093,20000,Unknown,Wednesday,No
K997SI98,American Express,Dining,3352.60,18-11-2020 00:34,Chicago,USA,52,Male,7382,4266.945,5000,Unknown,Wednesday,Yes
M474TK22,Mastercard,Education,4712.90,18-11-2020 13:40,Shanghai,China,69,Male,13650,3745.731,10000,Desktop,Wednesday,No
M908NG48,Visa,Retail,11232.90,19-11-2020 02:19,Tokyo,Japan,22,Male,19623,9999.774,20000,Desktop,Thursday,Yes
C603IS51,Mastercard,Online Shopping,8354.20,19-11-2020 11:06,New York,USA,49,Male,7827,5730.293,10000,Unknown,Thursday,No
C216MB48,,Utility bill,4316.10,19-11-2020 14:35,London,UK,63,Female,9450,5530.006,10000,Desktop,Thursday,No
J274GU75,American Express,Healthcare,3514.40,20-11-2020 09:28,Los Angeles,USA,72,Male,9107,4199.845,10000,Mobile,Friday,Yes
K456SJ35,American Express,Education,11316.40,20-11-2020 09:29,New York,USA,19,Female,20908,5183.718,20000,Contactless Payment Device,Friday,No
A280MY99,Mastercard,Healthcare,4298.80,20-11-2020 16:35,Los Angeles,USA,55,,5940,3762.263,5000,Contactless Payment Device,Friday,No
M723GV85,Visa,Retail,5237.80,20-11-2020 17:45,Toronto,Canada,44,Male,8194,3530.99,10000,Point-of-Sale Terminal,Friday,Yes
H726KL95,Mastercard,Retail,7487.40,21-11-2020 02:30,Paris,France,60,Male,22626,6305.168,20000,Contactless Payment Device,Saturday,No
G990RK13,American Express,Education,12938.70,21-11-2020 15:47,Sydney,Australia,79,Male,21729,14080.241,15000,Contactless Payment Device,Saturday,Yes
X667EF33,Mastercard,Online Shopping,13268.30,21-11-2020 16:05,Tokyo,Japan,72,Male,10931,,15000,Mobile,Saturday,Yes
G144CC87,Visa,Online Shopping,3767.00,21-11-2020 19:50,Shanghai,China,43,Male,6340,2843.03,5000,Desktop,Saturday,No
V635HN67,Mastercard,Online Shopping,8438.90,21-11-2020 20:06,Paris,France,30,Female,27476,10000.416,20000,,Saturday,No
A629QJ81,Mastercard,Dining,4780.00,21-11-2020 21:21,Berlin,Germany,74,Female,4443,3348.339,5000,Desktop,Saturday,No
H780PS49,Visa,Online Shopping,3181.00,22-11-2020 00:41,Dubai,UAE,30,Female,14242,4196.45,10000,Desktop,Sunday,No
I374WX71,Visa,Transportation,6948.80,22-11-2020 03:11,Toronto,Canada,30,Female,12173,3706.969,10000,Desktop,Sunday,No
Y259JI72,American Express,Healthcare,6037.40,22-11-2020 04:13,Paris,France,45,Male,20751,5215.493,15000,Desktop,Sunday,No
E299DC87,American Express,Dining,4760.10,22-11-2020 04:49,New York,USA,59,Male,5052,3698.529,5000,Point-of-Sale Terminal,Sunday,Yes
I967JU54,Mastercard,Utility bill,12008.40,23-11-2020 01:55,Shanghai,China,50,Female,10602,6782.756,15000,Mobile,Monday,No
W345TL80,Visa,Retail,3467.70,24-11-2020 11:46,Shanghai,China,48,Male,7203,2939.798,5000,Mobile,Tuesday,No
A112MP31,American Express,Utility bill,4823.00,25-11-2020 16:17,London,UK,67,Male,6585,2519.244,5000,Unknown,Wednesday,No
D166TB22,UnionPay,Retail,12279.90,25-11-2020 23:00,Paris,France,19,Male,18457,8527.95,15000,Desktop,Wednesday,No
N134KH93,Visa,Dining,5093.90,26-11-2020 03:28,New York,USA,75,Male,29291,6584.166,20000,Contactless Payment Device,Thursday,No
N589KC77,Mastercard,Entertainment,3461.00,26-11-2020 05:37,Toronto,Canada,44,Male,8387,3882.518,10000,Contactless Payment Device,Thursday,No
W789TJ58,Mastercard,Retail,4914.60,26-11-2020 09:54,New York,USA,62,Male,5869,2056.437,5000,Unknown,Thursday,No
R521ZZ19,Visa,Healthcare,8198.60,26-11-2020 13:53,Paris,France,78,Female,13849,7023.06,10000,Point-of-Sale Terminal,Thursday,No
G698JF70,Visa,Utility bill,4471.50,26-11-2020 20:58,Tokyo,Japan,42,Female,6975,4553.509,5000,Desktop,Thursday,No
K381FZ13,Visa,Education,8775.90,26-11-2020 22:10,New York,USA,53,Female,8257,6697.793,10000,Unknown,Thursday,Yes
I662QT34,Visa,Utility bill,6754.60,27-11-2020 02:35,London,UK,30,Male,13799,,10000,Unknown,Friday,No
A374RG89,Mastercard,Education,3472.60,27-11-2020 09:51,Toronto,Canada,56,Male,22447,4259.529,15000,Unknown,Friday,No
Q314OM47,Visa,Dining,9413.10,27-11-2020 23:09,New York,USA,44,Female,11609,9202.349,10000,Desktop,Friday,No
R147NG55,Mastercard,Healthcare,10569.10,28-11-2020 12:30,London,UK,74,Female,15537,14514.132,20000,Unknown,Saturday,No
N271CX48,American Express,Retail,11284.60,28-11-2020 16:07,New York,USA,59,Male,27702,11242.069,20000,Desktop,Saturday,No
D366TS87,American Express,Retail,8431.90,29-11-2020 00:23,New York,USA,56,Male,14487,7649.087,10000,Contactless Payment Device,Sunday,No
X586YB57,American Express,Dining,9288.90,29-11-2020 15:44,Los Angeles,USA,53,Male,9120,9995.342,10000,Point-of-Sale Terminal,Sunday,No
Z464EC90,Mastercard,Education,6556.20,29-11-2020 20:29,Paris,France,58,Male,7543,3733.479,10000,Point-of-Sale Terminal,Sunday,Yes
A617HI84,American Express,Education,3826.90,30-11-2020 00:25,London,UK,61,Female,23803,4420.805,20000,Contactless Payment Device,Monday,No
V804MT56,American Express,Retail,4579.80,30-11-2020 00:35,Toronto,Canada,66,Female,6340,3404.807,5000,Point-of-Sale Terminal,Monday,No
X817SL66,Mastercard,Transportation,6918.90,30-11-2020 11:22,Paris,France,75,Male,15712,5739.346,15000,Mobile,Monday,No
O299CY29,Mastercard,Retail,8596.20,01-12-2020 03:41,New York,USA,66,Female,14562,9472.066,10000,Unknown,Tuesday,No
P278MF96,UnionPay,Entertainment,4964.70,01-12-2020 10:14,New York,USA,21,Male,7243,4798.105,5000,Point-of-Sale Terminal,Tuesday,Yes
O562BQ47,UnionPay,Retail,13945.40,01-12-2020 16:33,Paris,France,30,Female,18448,13962.637,15000,Unknown,Tuesday,Yes
S910SJ94,Mastercard,Transportation,14201.60,01-12-2020 17:13,Hong Kong,China,28,Female,15864,9943.705,15000,Contactless Payment Device,Tuesday,No
E949CB20,Mastercard,Entertainment,3000.00,01-12-2020 21:44,London,UK,53,Male,12506,3320.748,10000,Mobile,Tuesday,No
M571KJ47,Visa,Education,8742.30,02-12-2020 17:06,Hong Kong,China,79,Female,11138,7135.637,10000,Unknown,Wednesday,No
A785FU21,Mastercard,Healthcare,4891.30,03-12-2020 07:33,New York,USA,37,Female,5696,2022.279,5000,Desktop,Thursday,Yes
E512DA23,Visa,Retail,8363.00,03-12-2020 11:19,Shanghai,China,21,Male,13277,5501.767,10000,Mobile,Thursday,No
W690DL57,American Express,Education,8675.30,03-12-2020 14:37,Tokyo,Japan,47,Female,,,10000,Desktop,Thursday,No
N839CF52,American Express,Education,3364.50,03-12-2020 14:59,New York,USA,42,Male,6544,2686.528,5000,Contactless Payment Device,Thursday,No
U887JY56,Visa,Education,4356.90,04-12-2020 02:08,New York,USA,45,Male,7751,,10000,Mobile,Friday,No
V372VE30,Visa,Retail,6166.80,04-12-2020 13:34,Los Angeles,USA,18,Male,10975,2662.853,10000,Mobile,Friday,No
R997OJ26,Visa,Healthcare,13555.10,04-12-2020 14:21,Dubai,UAE,68,Male,17264,14044.934,15000,Desktop,Friday,No
I562DD26,Visa,Transportation,4397.60,04-12-2020 20:05,New York,USA,74,Male,12687,5119.913,10000,Unknown,Friday,No
V838GZ30,Mastercard,Online Shopping,3031.70,05-12-2020 04:38,Chicago,USA,38,Male,6008,3709.808,5000,Desktop,Saturday,No
I852CX86,Mastercard,Healthcare,7164.70,05-12-2020 05:10,Hong Kong,China,42,Female,13328,3397.305,10000,Mobile,Saturday,No
F912BQ97,Visa,Dining,4352.70,05-12-2020 05:17,Dubai,UAE,44,Male,7497,4016.636,5000,Point-of-Sale Terminal,Saturday,Yes
F744DO31,Visa,Online Shopping,12162.40,05-12-2020 12:56,Tokyo,Japan,61,Male,19057,7456.778,20000,Contactless Payment Device,Saturday,No
